id,providers
542994,['Amazon Prime Video']
522326,['Netflix']
463322,['Amazon Prime Video']
462469,['Netflix']
451915,['Amazon Prime Video']
720929,['Amazon Prime Video']
590311,['Amazon Prime Video']
568940,['Amazon Prime Video']
419407,['Amazon Prime Video']
412546,['Amazon Prime Video']
569982,['Stan']
558403,['Amazon Prime Video']
550302,['Netflix']
549321,['Amazon Prime Video']
502137,['Netflix']
445732,['Amazon Prime Video']
945671,['Amazon Prime Video']
587385,['Netflix']
523604,['Amazon Prime Video']
557818,['Amazon Prime Video']
555293,['Amazon Prime Video']
554175,['Netflix']
399402,"['Netflix', 'Stan']"
611744,['Amazon Prime Video']
582482,['Amazon Prime Video']
817874,['Netflix']
637743,['Amazon Prime Video']
588378,['Amazon Prime Video']
588079,['Netflix']
555853,['Amazon Prime Video']
517596,['Netflix']
424694,['Netflix']
446807,['Amazon Prime Video']
570465,['Netflix']
564549,['Amazon Prime Video']
553884,['Amazon Prime Video']
497515,['Amazon Prime Video']
565866,['Amazon Prime Video']
554766,['Amazon Prime Video']
575019,['Amazon Prime Video']
824115,['Amazon Prime Video']
805446,['Amazon Prime Video']
750206,['Amazon Prime Video']
587786,['Amazon Prime Video']
558448,['Amazon Prime Video']
561918,['Amazon Prime Video']
550385,['Netflix']
438799,['Amazon Prime Video']
436373,['Amazon Prime Video']
399440,['Amazon Prime Video']
615685,['Netflix']
558758,['Amazon Prime Video']
557606,['Netflix']
555850,['Netflix']
553649,['Netflix']
546565,['Stan']
299782,['Netflix']
698537,['Amazon Prime Video']
554636,['Amazon Prime Video']
555104,['Amazon Prime Video']
550017,['Amazon Prime Video']
473902,['Amazon Prime Video']
567126,['Amazon Prime Video']
555530,['Stan']
777749,['Amazon Prime Video']
463022,['Amazon Prime Video']
422619,['Amazon Prime Video']
580431,['Amazon Prime Video']
576885,['Amazon Prime Video']
566039,['Netflix']
561297,['Netflix']
537996,['Netflix']
659088,['Amazon Prime Video']
870226,['Amazon Prime Video']
565274,['Stan']
563466,['Amazon Prime Video']
581222,['Amazon Prime Video']
629228,['Amazon Prime Video']
561556,['Netflix']
634228,"['Amazon Prime Video', 'Stan']"
554152,['Amazon Prime Video']
338952,['Stan']
561894,['Amazon Prime Video']
562334,['Stan']
556803,['Netflix']
544431,['Amazon Prime Video']
490132,['Netflix']
637606,['Amazon Prime Video']
554279,['Netflix']
563355,['Amazon Prime Video']
558341,['Netflix']
563575,['Stan']
633232,['Netflix']
563388,['Amazon Prime Video']
527435,['Netflix']
503616,"['Netflix', 'Amazon Prime Video', 'Stan']"
543708,['Amazon Prime Video']
564082,['Amazon Prime Video']
550970,['Amazon Prime Video']
564637,['Netflix']
564394,['Amazon Prime Video']
407436,['Netflix']
580416,['Amazon Prime Video']
588487,['Amazon Prime Video']
578122,['Amazon Prime Video']
525041,['Netflix']
791058,['Amazon Prime Video']
592120,['Amazon Prime Video']
551238,['Amazon Prime Video']
550022,['Amazon Prime Video']
817881,['Netflix']
563737,['Netflix']
568232,['Amazon Prime Video']
801810,['Amazon Prime Video']
635802,['Amazon Prime Video']
567320,['Stan']
566674,['Netflix']
567145,['Netflix']
567141,['Netflix']
561417,['Netflix']
537406,['Netflix']
529982,['Amazon Prime Video']
520370,['Netflix']
345942,['Amazon Prime Video']
297802,['Stan']
554617,['Amazon Prime Video']
621300,['Amazon Prime Video']
567524,['Netflix']
443128,['Amazon Prime Video']
561230,['Netflix']
481375,['Netflix']
405774,['Netflix']
588346,['Netflix']
579605,['Netflix']
574258,['Amazon Prime Video']
560704,['Amazon Prime Video']
512412,['Amazon Prime Video']
567204,['Amazon Prime Video']
511813,['Amazon Prime Video']
563708,['Netflix']
569038,['Netflix']
422273,['Amazon Prime Video']
635767,['Amazon Prime Video']
472734,['Netflix']
665865,['Netflix']
565255,['Netflix']
555281,['Amazon Prime Video']
570701,"['Netflix', 'Stan']"
555682,['Amazon Prime Video']
590425,"['Netflix', 'Amazon Prime Video']"
569547,['Netflix']
571768,['Amazon Prime Video']
592126,['Amazon Prime Video']
568332,['Netflix']
983210,['Amazon Prime Video']
976522,['Amazon Prime Video']
872553,['Amazon Prime Video']
843904,['Amazon Prime Video']
725144,['Amazon Prime Video']
717544,['Amazon Prime Video']
712538,['Amazon Prime Video']
712238,['Amazon Prime Video']
690434,['Amazon Prime Video']
686887,['Amazon Prime Video']
686448,['Amazon Prime Video']
659085,['Amazon Prime Video']
583605,['Amazon Prime Video']
692999,['Amazon Prime Video']
579746,['Amazon Prime Video']
1069596,['Amazon Prime Video']
839998,['Amazon Prime Video']
561362,['Amazon Prime Video']
449459,['Amazon Prime Video']
563815,['Amazon Prime Video']
709013,['Amazon Prime Video']
579748,['Amazon Prime Video']
870047,['Amazon Prime Video']
623011,['Amazon Prime Video']
503257,['Stan']
440472,['Amazon Prime Video']
630689,['Amazon Prime Video']
574252,['Amazon Prime Video']
571451,['Netflix']
553651,['Netflix']
570189,['Amazon Prime Video']
1007097,['Amazon Prime Video']
487672,['Stan']
567525,['Netflix']
603562,['Netflix']
569872,['Amazon Prime Video']
567860,['Netflix']
460321,['Netflix']
433249,['Netflix']
983212,['Amazon Prime Video']
536176,['Stan']
792713,['Amazon Prime Video']
579743,['Amazon Prime Video']
578493,['Amazon Prime Video']
543892,['Amazon Prime Video']
574284,['Amazon Prime Video']
565591,['Stan']
523172,['Netflix']
483906,['Netflix']
817875,['Netflix']
658854,['Amazon Prime Video']
593280,['Netflix']
586245,['Netflix']
566222,['Netflix']
505423,['Netflix']
565312,['Netflix']
543727,['Amazon Prime Video']
510498,['Netflix']
679227,['Amazon Prime Video']
573911,['Netflix']
1007821,['Amazon Prime Video']
579473,['Netflix']
579450,['Netflix']
565214,['Amazon Prime Video']
525946,['Amazon Prime Video']
463684,['Netflix']
573910,['Netflix']
560066,['Stan']
514755,['Amazon Prime Video']
438650,['Netflix']
580001,['Netflix']
553646,['Netflix']
542423,['Netflix']
401686,['Amazon Prime Video']
369560,['Amazon Prime Video']
587138,['Amazon Prime Video']
601271,['Amazon Prime Video']
580522,['Amazon Prime Video']
584377,['Amazon Prime Video']
449563,['Netflix']
582186,['Netflix']
573917,['Netflix']
556501,['Netflix']
491480,['Netflix']
445629,['Amazon Prime Video']
658861,['Amazon Prime Video']
702629,['Amazon Prime Video']
579928,['Stan']
590761,['Amazon Prime Video']
584190,['Amazon Prime Video']
584224,['Amazon Prime Video']
583046,['Amazon Prime Video']
543915,['Amazon Prime Video']
525183,['Netflix']
680000,['Amazon Prime Video']
515817,['Amazon Prime Video']
583903,['Amazon Prime Video']
679229,['Amazon Prime Video']
543025,['Amazon Prime Video']
733443,['Amazon Prime Video']
585728,['Amazon Prime Video']
584546,['Amazon Prime Video']
582571,['Amazon Prime Video']
574163,['Amazon Prime Video']
513236,['Amazon Prime Video']
483096,['Amazon Prime Video']
628632,['Netflix']
584964,['Stan']
586347,['Netflix']
399361,['Netflix']
411728,['Stan']
888123,['Amazon Prime Video']
581475,['Netflix']
581420,['Netflix']
580629,['Amazon Prime Video']
543093,['Stan']
576684,['Amazon Prime Video']
520905,['Amazon Prime Video']
596112,['Amazon Prime Video']
807192,['Amazon Prime Video']
587788,['Amazon Prime Video']
587682,['Netflix']
679212,['Amazon Prime Video']
527641,['Stan']
492613,['Amazon Prime Video']
416144,['Netflix']
634508,['Amazon Prime Video']
600348,['Amazon Prime Video']
500682,['Netflix']
1037642,['Stan']
624121,['Amazon Prime Video']
581958,['Netflix']
837169,['Amazon Prime Video']
812969,['Amazon Prime Video']
656540,['Amazon Prime Video']
577387,['Amazon Prime Video']
589116,['Netflix']
659854,['Amazon Prime Video']
633953,['Netflix']
598071,['Amazon Prime Video']
556881,['Amazon Prime Video']
553644,['Netflix']
502173,['Amazon Prime Video']
327331,['Netflix']
590632,['Amazon Prime Video']
658739,['Netflix']
596149,['Amazon Prime Video']
590872,['Netflix']
668632,['Netflix']
612965,['Amazon Prime Video']
1007845,"['Netflix', 'Amazon Prime Video']"
741187,['Amazon Prime Video']
591889,['Amazon Prime Video']
568908,['Amazon Prime Video']
566368,['Amazon Prime Video']
823374,['Amazon Prime Video']
648609,['Amazon Prime Video']
592608,['Amazon Prime Video']
592348,['Netflix']
592136,['Netflix']
535415,['Amazon Prime Video']
609641,['Amazon Prime Video']
976096,['Amazon Prime Video']
779323,['Amazon Prime Video']
635874,['Amazon Prime Video']
621561,['Netflix']
593334,['Amazon Prime Video']
593035,['Netflix']
570973,['Netflix']
553141,['Amazon Prime Video']
594955,['Amazon Prime Video']
589140,['Amazon Prime Video']
456740,"['Netflix', 'Stan']"
537915,"['Amazon Prime Video', 'Stan']"
515743,['Amazon Prime Video']
720070,['Amazon Prime Video']
543540,['Netflix']
542941,['Amazon Prime Video']
520679,['Amazon Prime Video']
722226,['Amazon Prime Video']
589863,['Amazon Prime Video']
972798,['Amazon Prime Video']
666923,['Stan']
596145,['Amazon Prime Video']
595503,['Netflix']
593691,['Netflix']
565719,['Stan']
663249,['Amazon Prime Video']
596204,['Netflix']
595266,['Netflix']
517764,['Amazon Prime Video']
515248,['Netflix']
501577,['Amazon Prime Video']
814885,['Amazon Prime Video']
589871,['Netflix']
654212,['Amazon Prime Video']
584909,['Amazon Prime Video']
660513,['Amazon Prime Video']
786032,['Stan']
661061,['Amazon Prime Video']
597594,['Netflix']
594089,['Amazon Prime Video']
586451,['Amazon Prime Video']
553645,['Netflix']
537476,['Amazon Prime Video']
655872,['Netflix']
631344,['Netflix']
597965,['Netflix']
599781,['Amazon Prime Video']
593489,['Netflix']
547765,['Amazon Prime Video']
829720,['Amazon Prime Video']
655146,['Netflix']
646680,['Amazon Prime Video']
646329,['Amazon Prime Video']
598069,['Amazon Prime Video']
837362,['Amazon Prime Video']
499573,['Netflix']
457799,['Netflix']
1007825,['Amazon Prime Video']
636709,['Netflix']
600751,['Amazon Prime Video']
598822,['Amazon Prime Video']
595399,['Netflix']
582607,['Netflix']
524247,['Netflix']
502292,['Netflix']
576055,['Amazon Prime Video']
599243,['Amazon Prime Video']
813478,['Amazon Prime Video']
672251,['Amazon Prime Video']
623283,['Amazon Prime Video']
513083,['Netflix']
574241,['Netflix']
538207,['Amazon Prime Video']
517166,['Amazon Prime Video']
601938,['Amazon Prime Video']
601473,['Amazon Prime Video']
471859,['Amazon Prime Video']
632961,['Amazon Prime Video']
515320,['Amazon Prime Video']
514507,['Amazon Prime Video']
689896,['Amazon Prime Video']
601197,['Amazon Prime Video']
627796,['Netflix']
576040,['Netflix']
878684,['Amazon Prime Video']
602310,['Netflix']
586707,['Amazon Prime Video']
606960,['Amazon Prime Video']
458156,['Netflix']
602609,['Netflix']
527261,['Netflix']
522448,['Stan']
508791,['Amazon Prime Video']
601516,['Netflix']
506815,['Amazon Prime Video']
495748,['Amazon Prime Video']
411144,['Amazon Prime Video']
1005254,['Amazon Prime Video']
511778,['Amazon Prime Video']
592966,['Amazon Prime Video']
573915,['Netflix']
602760,['Netflix']
690481,['Stan']
604196,['Netflix']
607405,['Amazon Prime Video']
534490,['Netflix']
531306,['Netflix']
514999,['Netflix']
606244,['Netflix']
605473,['Amazon Prime Video']
792124,['Amazon Prime Video']
628987,['Amazon Prime Video']
611418,['Amazon Prime Video']
716973,['Amazon Prime Video']
643312,['Amazon Prime Video']
606446,['Amazon Prime Video']
555637,['Amazon Prime Video']
513576,['Netflix']
455957,['Amazon Prime Video']
717646,['Netflix']
610596,['Netflix']
599199,['Amazon Prime Video']
565743,['Amazon Prime Video']
508033,['Amazon Prime Video']
635103,['Amazon Prime Video']
601510,['Amazon Prime Video']
601169,['Amazon Prime Video']
573921,['Netflix']
524787,['Amazon Prime Video']
662915,['Netflix']
541560,['Amazon Prime Video']
1007366,['Amazon Prime Video']
606215,['Netflix']
600836,['Amazon Prime Video']
590978,['Stan']
520762,"['Netflix', 'Stan']"
505948,['Netflix']
614630,['Amazon Prime Video']
605309,['Amazon Prime Video']
594937,['Netflix']
574638,['Netflix']
755183,['Stan']
604130,['Netflix']
608658,['Netflix']
678342,['Amazon Prime Video']
625156,['Amazon Prime Video']
549935,['Amazon Prime Video']
486131,['Netflix']
609660,['Netflix']
610255,['Amazon Prime Video']
709798,['Amazon Prime Video']
629501,['Amazon Prime Video']
603519,['Netflix']
533642,['Stan']
566236,['Stan']
514222,['Amazon Prime Video']
610909,['Amazon Prime Video']
610905,['Netflix']
689920,['Amazon Prime Video']
611444,['Amazon Prime Video']
610619,['Netflix']
603702,['Amazon Prime Video']
805222,['Amazon Prime Video']
610120,['Netflix']
535265,['Amazon Prime Video']
638691,['Netflix']
525235,['Netflix']
609063,['Amazon Prime Video']
609418,['Amazon Prime Video']
580846,['Netflix']
612746,['Amazon Prime Video']
530385,"['Netflix', 'Stan']"
613999,['Netflix']
626743,['Amazon Prime Video']
611640,['Amazon Prime Video']
612692,['Amazon Prime Video']
531503,['Netflix']
510026,['Stan']
509874,['Amazon Prime Video']
615348,['Amazon Prime Video']
630558,['Amazon Prime Video']
616679,['Amazon Prime Video']
612701,['Netflix']
653366,['Amazon Prime Video']
612152,['Netflix']
611605,['Amazon Prime Video']
605482,['Amazon Prime Video']
537056,['Stan']
617873,['Amazon Prime Video']
611651,['Amazon Prime Video']
504251,['Amazon Prime Video']
616959,['Amazon Prime Video']
616464,['Amazon Prime Video']
472983,['Netflix']
466272,['Netflix']
823211,['Amazon Prime Video']
542417,['Stan']
475303,['Amazon Prime Video']
729316,['Amazon Prime Video']
621631,['Netflix']
465003,['Netflix']
745298,['Amazon Prime Video']
616700,['Netflix']
1035911,['Amazon Prime Video']
576697,['Amazon Prime Video']
620079,['Amazon Prime Video']
619553,['Netflix']
454640,['Netflix']
616904,['Netflix']
615790,['Amazon Prime Video']
840738,['Amazon Prime Video']
629324,['Amazon Prime Video']
720369,['Amazon Prime Video']
570480,['Netflix']
508664,['Netflix']
665867,"['Netflix', 'Amazon Prime Video']"
655306,['Amazon Prime Video']
607231,['Amazon Prime Video']
535845,['Netflix']
463257,"['Netflix', 'Stan']"
439059,['Netflix']
622368,['Amazon Prime Video']
720065,['Amazon Prime Video']
614419,['Stan']
644492,['Amazon Prime Video']
623983,['Amazon Prime Video']
531509,['Netflix']
625045,['Amazon Prime Video']
600014,['Amazon Prime Video']
640499,['Amazon Prime Video']
614423,['Stan']
633106,['Amazon Prime Video']
623973,['Netflix']
582570,['Netflix']
577405,['Amazon Prime Video']
635197,['Amazon Prime Video']
627058,['Netflix']
629326,['Amazon Prime Video']
624078,['Netflix']
565716,['Netflix']
423204,"['Netflix', 'Stan']"
713986,['Netflix']
575094,['Amazon Prime Video']
527776,['Netflix']
976244,['Amazon Prime Video']
770640,['Amazon Prime Video']
608504,['Amazon Prime Video']
590019,['Amazon Prime Video']
566232,['Netflix']
529862,['Amazon Prime Video']
456529,['Amazon Prime Video']
594500,['Amazon Prime Video']
791906,['Amazon Prime Video']
627158,['Stan']
624932,['Netflix']
626359,['Amazon Prime Video']
525454,['Amazon Prime Video']
625561,['Netflix']
623195,['Netflix']
523077,['Amazon Prime Video']
487083,['Netflix']
692822,['Netflix']
632718,['Netflix']
627133,['Netflix']
612654,['Netflix']
603055,['Netflix']
560577,['Amazon Prime Video']
509853,['Amazon Prime Video']
473033,['Netflix']
466081,['Netflix']
858490,['Netflix']
634754,['Netflix']
630737,['Amazon Prime Video']
629503,['Amazon Prime Video']
628756,['Netflix']
686620,['Netflix']
656086,['Netflix']
643717,['Amazon Prime Video']
630750,['Netflix']
619638,['Netflix']
575773,['Netflix']
656212,['Amazon Prime Video']
622966,"['Netflix', 'Amazon Prime Video']"
621760,['Netflix']
619676,['Amazon Prime Video']
619651,['Amazon Prime Video']
619625,['Netflix']
605196,['Amazon Prime Video']
602703,['Amazon Prime Video']
505707,['Amazon Prime Video']
468996,['Amazon Prime Video']
625308,['Amazon Prime Video']
622103,['Amazon Prime Video']
619664,['Amazon Prime Video']
724253,['Amazon Prime Video']
625128,['Netflix']
621753,['Netflix']
620791,['Amazon Prime Video']
619637,['Amazon Prime Video']
545556,['Netflix']
976269,['Amazon Prime Video']
672304,['Amazon Prime Video']
643076,['Amazon Prime Video']
622963,['Netflix']
540901,['Stan']
524348,['Amazon Prime Video']
720937,['Amazon Prime Video']
631912,['Amazon Prime Video']
631070,['Amazon Prime Video']
630016,['Amazon Prime Video']
628039,['Netflix']
625450,['Netflix']
588236,['Amazon Prime Video']
538227,['Amazon Prime Video']
501977,['Amazon Prime Video']
632040,['Amazon Prime Video']
623317,['Amazon Prime Video']
617921,['Amazon Prime Video']
489064,['Netflix']
671083,['Amazon Prime Video']
643143,['Amazon Prime Video']
631870,['Amazon Prime Video']
1054861,['Amazon Prime Video']
522938,"['Netflix', 'Stan']"
764154,['Amazon Prime Video']
632717,['Amazon Prime Video']
631331,['Netflix']
584962,['Netflix']
523139,['Netflix']
644784,['Amazon Prime Video']
624779,['Amazon Prime Video']
588730,['Netflix']
634951,['Amazon Prime Video']
568091,['Netflix']
651166,['Netflix']
472500,['Amazon Prime Video']
633517,['Netflix']
632602,['Netflix']
675487,['Amazon Prime Video']
652136,['Amazon Prime Video']
487291,['Stan']
474568,['Amazon Prime Video']
422803,['Netflix']
661744,['Amazon Prime Video']
636147,['Amazon Prime Video']
634737,['Netflix']
634648,['Netflix']
624989,['Netflix']
624633,['Amazon Prime Video']
530382,['Netflix']
517909,['Netflix']
807296,['Amazon Prime Video']
751984,['Amazon Prime Video']
694780,['Amazon Prime Video']
639596,['Amazon Prime Video']
637861,['Amazon Prime Video']
492188,['Netflix']
713717,['Amazon Prime Video']
713125,['Amazon Prime Video']
788107,['Amazon Prime Video']
655058,['Amazon Prime Video']
642668,['Amazon Prime Video']
636530,['Amazon Prime Video']
635769,['Netflix']
635737,['Amazon Prime Video']
635497,['Netflix']
526225,['Amazon Prime Video']
475557,"['Netflix', 'Stan']"
633545,['Amazon Prime Video']
611669,['Amazon Prime Video']
591774,['Amazon Prime Video']
796733,['Netflix']
636561,['Netflix']
627879,['Amazon Prime Video']
595090,['Amazon Prime Video']
528888,['Netflix']
515725,['Amazon Prime Video']
663545,['Amazon Prime Video']
